epoch,iteration,elapsed_time,main/loss,validation/main/loss,main/accuracy,validation/main/accuracy
0,80,37.76472426099997,128118.5078125, ,0.9046175479888916, 
0,81,38.18696391799995,256338.515625, ,0.7301595211029053, 
0,82,38.6071857469999,138784.828125, ,0.8268489837646484, 
0,83,39.015058085999954,82945.640625, ,0.9394922256469727, 
0,84,39.425356513,240150.765625, ,0.80972820520401, 
0,85,39.85027494399992,118080.359375, ,0.8616960048675537, 
0,86,40.27309564999996,105485.0546875, ,0.922752320766449, 
0,87,40.70005757599995,105837.078125, ,0.8871647119522095, 
0,88,41.107486376,100442.90625, ,0.9404313564300537, 
0,89,41.529708936999896,90523.8125, ,0.9307942986488342, 
0,90,41.95137774099999,96301.96875, ,0.9396061301231384, 
0,91,42.37821833199996,132984.375, ,0.901842474937439, 
0,92,42.798833556999966,121904.609375, ,0.9522900581359863, 
0,93,43.22011927199992,134690.203125, ,0.795519232749939, 
0,94,43.63321382899994,105792.109375, ,0.8751676678657532, 
0,95,44.05626877599991,108757.453125, ,0.9295361638069153, 
0,96,44.4850887099999,114080.65625, ,0.8760774731636047, 
0,97,44.89659217999997,86707.171875, ,0.941077470779419, 
0,98,45.32147259899989,148292.75, ,0.80338054895401, 
0,99,45.730745139999954,88644.265625, ,0.9242903590202332, 
0,100,46.143325119,96541.15625, ,0.9500700235366821, 
0,101,46.571794738999984,119880.828125, ,0.8341520428657532, 
0,102,46.98146505799991,77041.71875, ,0.9312288761138916, 
0,103,47.408007262999945,142688.859375, ,0.8183203339576721, 
0,104,47.82341704499993,78037.578125, ,0.9497021436691284, 
0,105,48.24128726899994,97184.46875, ,0.9516389966011047, 
0,106,48.65902930699997,71884.2890625, ,0.9489339590072632, 
0,107,49.08951044599996,92552.9453125, ,0.8822965621948242, 
0,108,49.50261197499992,86589.6328125, ,0.9210302829742432, 
0,109,49.92787000599992,106347.78125, ,0.8931071162223816, 
0,110,50.33927163999999,95035.609375, ,0.887732744216919, 
0,111,50.76708548699992,80330.4765625, ,0.9446321725845337, 
0,112,51.17623830899993,74544.15625, ,0.950584352016449, 
0,113,51.58890570199992,102799.140625, ,0.9509928822517395, 
0,114,52.00363852499993,97616.09375, ,0.880126953125, 
0,115,52.42714309099995,74829.0859375, ,0.9245426654815674, 
0,116,52.85075070999994,68125.171875, ,0.9453922510147095, 
0,117,53.2747672669999,92987.25, ,0.9443668723106384, 
0,118,53.70378972799995,224710.703125, ,0.7867529392242432, 
0,119,54.11583962599991,252901.328125, ,0.7354069352149963, 
0,120,54.530130512999904,80063.59375, ,0.9412435293197632, 
0,121,54.960995768999965,87048.859375, ,0.8984700441360474, 
0,122,55.387057948999995,132385.8125, ,0.870140016078949, 
0,123,55.79943605099993,92468.09375, ,0.9320719838142395, 
0,124,56.2154159129999,75174.765625, ,0.9133935570716858, 
0,125,56.64595029399993,75936.703125, ,0.944251298904419, 
0,126,57.060808985999984,99945.734375, ,0.9274805188179016, 
0,127,57.49398379599995,123111.3203125, ,0.9731722474098206, 
0,128,57.90594113599991,76845.71875, ,0.9363444447517395, 
0,129,58.33359163,128177.03125, ,0.8840413689613342, 
0,130,58.76172391399996,104421.7265625, ,0.8820019960403442, 
0,131,59.176264095999954,88426.25, ,0.934104859828949, 
0,132,59.602620624,86278.25, ,0.9515413641929626, 
0,133,60.02346355599991,101398.21875, ,0.9255875945091248, 
0,134,60.45099887699996,85951.96875, ,0.9553971290588379, 
0,135,60.87690520599995,81186.4375, ,0.9312906861305237, 
0,136,61.30385678399989,107826.09375, ,0.8887223601341248, 
0,137,61.7199799519999,76519.375, ,0.9205566644668579, 
0,138,62.13631236499998,104914.6640625, ,0.930615246295929, 
0,139,62.573200751999934,81462.8125, ,0.9170458912849426, 
0,140,62.999767765,112788.453125, ,0.9831575751304626, 
0,141,63.41741703499997,61050.0390625, ,0.939612627029419, 
0,142,63.844074656999965,108520.71875, ,0.9216227531433105, 
0,143,64.26040734999992,82036.40625, ,0.966101884841919, 
0,144,64.67933701799996,89110.1484375, ,0.9612142443656921, 
0,145,65.10828968099997,79364.15625, ,0.9116796851158142, 
0,146,65.53554219299997,86145.28125, ,0.8854345679283142, 
0,147,65.95889389199999,92090.15625, ,0.8832682371139526, 
0,148,66.3777764429999,76247.2578125, ,0.9407178163528442, 
0,149,66.80192198299994,73063.859375, ,0.9331640601158142, 
0,150,71.55066189699994,69222.09375,227054.046875,0.9434472918510437,0.7950619459152222
0,151,72.55812357699995,65009.6171875, ,0.9568164348602295, 
0,152,72.9907539699999,76681.3125, ,0.9134635925292969, 
0,153,73.41354029399997,85967.21875, ,0.9157665967941284, 
0,154,73.84460562099991,67075.453125, ,0.9486832618713379, 
0,155,74.273855142,64710.57421875, ,0.9554264545440674, 
0,156,74.71013645099993,86203.78125, ,0.959191083908081, 
0,157,75.14199230099996,93853.9453125, ,0.8715169429779053, 
0,158,75.57304696799997,78589.875, ,0.9320247769355774, 
0,159,76.00645182799997,82678.6171875, ,0.9690820574760437, 
0,160,76.4389583499999,52150.26953125, ,0.9576530456542969, 
0,161,76.87001876399995,50893.734375, ,0.9541032314300537, 
0,162,77.29104850199997,70526.7734375, ,0.9594563841819763, 
0,163,77.72329141099999,68335.7421875, ,0.9511361122131348, 
0,164,78.15689545599992,99101.484375, ,0.8520931005477905, 
0,165,78.58823211299989,63605.36328125, ,0.9724642038345337, 
0,166,79.01102618799996,70637.578125, ,0.9497607946395874, 
0,167,79.44155935899994,82906.71875, ,0.8843929171562195, 
0,168,79.88072591999992,60717.61328125, ,0.9324511885643005, 
0,169,80.30327700599992,67567.1015625, ,0.9222509860992432, 
0,170,80.72888618499996,69210.6953125, ,0.9185530543327332, 
0,171,81.15207577499996,50682.22265625, ,0.949913740158081, 
0,172,81.57569684399994,47597.6640625, ,0.9626172184944153, 
0,173,81.99958390099994,82982.375, ,0.9639192819595337, 
0,174,82.435750719,67390.640625, ,0.9469791650772095, 
0,175,82.870646631,63383.875, ,0.9352669715881348, 
0,176,83.30541695699992,70712.21875, ,0.9557096362113953, 
0,177,83.72928947499997,60607.2421875, ,0.9659196138381958, 
0,178,84.15539846099989,110812.515625, ,0.8492773771286011, 
0,179,84.58171019299994,90906.3359375, ,0.8806592226028442, 
0,180,85.02884820499992,57740.703125, ,0.9403841495513916, 
0,181,85.47332484899994,98626.671875, ,0.8946126699447632, 
0,182,85.91176561999998,60444.3984375, ,0.9271533489227295, 
0,183,86.33744636899996,89671.7421875, ,0.9123502969741821, 
0,184,86.76699147599993,132261.859375, ,0.8149235248565674, 
0,185,87.19379670899991,57983.921875, ,0.9642578363418579, 
0,186,87.61952552999992,44512.73828125, ,0.9654248356819153, 
0,187,88.05399147799994,95749.4453125, ,0.9304394721984863, 
0,188,88.49301842699992,60786.3359375, ,0.9707340598106384, 
0,189,88.92855515199994,94020.3125, ,0.9005404114723206, 
0,190,89.36359087599999,43972.08984375, ,0.9679427146911621, 
0,191,89.78953536299991,60829.5234375, ,0.9495654702186584, 
0,192,90.23129773099993,64762.42578125, ,0.9463330507278442, 
0,193,90.6667118979999,84362.65625, ,0.9009701013565063, 
0,194,91.1078053299999,61660.4296875, ,0.9405241012573242, 
0,195,91.54834551199997,58732.94921875, ,0.94482421875, 
0,196,91.987901685,68181.1484375, ,0.91531902551651, 
0,197,92.41717541399998,70775.3515625, ,0.9556315541267395, 
0,198,92.85371541699999,66400.3984375, ,0.9562646746635437, 
0,199,93.29220446,63196.30859375, ,0.9290608763694763, 
0,200,93.71845814699998,56635.9765625, ,0.9429345726966858, 
0,201,94.1587121099999,52566.89453125, ,0.9820898771286011, 
0,202,94.58629169299991,54833.3125, ,0.9377962350845337, 
0,203,95.02761143599992,69958.015625, ,0.9486995935440063, 
0,204,95.45907481799998,104124.140625, ,0.8533903360366821, 
0,205,95.88467175599999,51732.3125, ,0.9562581777572632, 
0,206,96.31040410399999,58633.1015625, ,0.9486881494522095, 
0,207,96.73692937699991,60719.04296875, ,0.9233137965202332, 
0,208,97.16216400199994,60185.7890625, ,0.9529378414154053, 
0,209,97.58837732999996,51294.52734375, ,0.9766845703125, 
0,210,98.02850101399997,57969.7109375, ,0.9820865988731384, 
1,211,98.4557459319999,55753.74609375, ,0.9536637663841248, 
1,212,98.88274380799999,51905.4765625, ,0.9380989670753479, 
1,213,99.308469554,38157.3359375, ,0.9630322456359863, 
1,214,99.73479318799991,59179.4921875, ,0.9748714566230774, 
1,215,100.17384055899993,59381.7109375, ,0.9310970306396484, 
1,216,100.61593537199997,48387.7734375, ,0.9526969790458679, 
1,217,101.06088445699993,110822.59375, ,0.9098893404006958, 
1,218,101.5095768619999,56607.359375, ,0.9540706872940063, 
1,219,101.95711909499994,125709.1328125, ,0.8232926726341248, 
1,220,102.40402410099989,39369.92578125, ,0.9769482612609863, 
1,221,102.84755107699993,61192.8671875, ,0.9265185594558716, 
1,222,103.2798300149999,46509.0859375, ,0.9675993323326111, 
1,223,103.71933156399996,56753.39453125, ,0.9333268404006958, 
1,224,104.14807983699995,68910.0, ,0.9201253652572632, 
1,225,104.57682930499993,47354.59375, ,0.9737809300422668, 
1,226,105.00893461699991,47071.8984375, ,0.9548665881156921, 
1,227,105.4400500349999,35028.828125, ,0.9689632654190063, 
1,228,105.86766276599997,42274.18359375, ,0.9728597402572632, 
1,229,106.29780070599998,52983.71875, ,0.9435221552848816, 
1,230,106.73765025,43592.0546875, ,0.9782845377922058, 
1,231,107.17416156899992,55545.74609375, ,0.9341162443161011, 
1,232,107.6054946559999,61724.08984375, ,0.9373551607131958, 
1,233,108.03437309499998,102728.9375, ,0.8624723553657532, 
1,234,108.46577658499996,69697.0625, ,0.9404866695404053, 
1,235,108.8976494069999,46382.45703125, ,0.9768815636634827, 
1,236,109.34684954799991,50821.65234375, ,0.9792203903198242, 
1,237,109.79195183099989,53750.96484375, ,0.9421712756156921, 
1,238,110.2391881399999,46324.1171875, ,0.9590511322021484, 
1,239,110.66720887899999,44680.40625, ,0.9563428163528442, 
1,240,111.099236045,58286.56640625, ,0.973899781703949, 
1,241,111.53340027099989,64406.6171875, ,0.9114453196525574, 
1,242,111.98021179099999,51637.6328125, ,0.9463151097297668, 
1,243,112.41594732299995,37460.609375, ,0.9711507558822632, 
1,244,112.85650988299994,56695.203125, ,0.9693294763565063, 
1,245,113.29958673899989,55539.765625, ,0.9214746356010437, 
1,246,113.74510960399994,37148.48828125, ,0.9823958277702332, 
1,247,114.191191151,40071.875, ,0.9656184911727905, 
1,248,114.63517566399992,32578.029296875, ,0.9720264077186584, 
1,249,115.06370129599998,38343.7890625, ,0.9664795398712158, 
1,250,115.50689781699998,75494.0, ,0.899986982345581, 
1,251,115.93798123399995,42692.72265625, ,0.95572429895401, 
1,252,116.37888716199996,29190.583984375, ,0.9810107946395874, 
1,253,116.80909142799999,48944.5703125, ,0.9350520968437195, 
1,254,117.24502833299994,32989.1015625, ,0.9753223061561584, 
1,255,117.67519376199994,56018.8359375, ,0.9282715320587158, 
1,256,118.12109056099996,30387.009765625, ,0.9722851514816284, 
1,257,118.56524768199995,39472.25, ,0.9841032028198242, 
1,258,119.012457445,88042.1015625, ,0.8687435388565063, 
1,259,119.45695299399995,62916.83203125, ,0.9364957809448242, 
1,260,119.90305292099993,46025.8671875, ,0.9496761560440063, 
1,261,120.34913301699999,71124.6875, ,0.9148746728897095, 
1,262,120.7942029159999,63154.125, ,0.9318684935569763, 
1,263,121.22656617799998,36870.3671875, ,0.9797184467315674, 
1,264,121.66694626499998,62887.640625, ,0.9158415198326111, 
1,265,122.0989767289999,55203.74609375, ,0.95250004529953, 
1,266,122.55184971299991,60047.921875, ,0.9239599704742432, 
1,267,122.99731432699991,41227.03125, ,0.9631462097167969, 
1,268,123.4436366089999,52513.75, ,0.9709391593933105, 
1,269,123.88574484499998,42429.7265625, ,0.9476774334907532, 
1,270,124.33556746,39187.01171875, ,0.9687158465385437, 
1,271,124.76709319199995,80798.5078125, ,0.9059098362922668, 
1,272,125.21170966099999,37992.24609375, ,0.9641373753547668, 
1,273,125.65807946199993,41956.109375, ,0.9729769229888916, 
1,274,126.09306331599998,66424.8125, ,0.9250993132591248, 
1,275,126.52841401299997,44430.1953125, ,0.9486295580863953, 
1,276,126.95890775299995,34793.625, ,0.969921886920929, 
1,277,127.40201023899999,68052.5546875, ,0.9149088859558105, 
1,278,127.84603318699999,33684.76171875, ,0.9621565937995911, 
1,279,128.29101921699998,29477.396484375, ,0.9716520309448242, 
1,280,128.72594818099992,65105.09765625, ,0.9277327656745911, 
1,281,129.161855791,44418.8515625, ,0.9699088931083679, 
1,282,129.6087355819999,48276.33203125, ,0.9371142983436584, 
1,283,130.05387994,58651.6484375, ,0.9156673550605774, 
1,284,130.49922722399992,40536.59375, ,0.9750667810440063, 
1,285,130.947757057,68350.609375, ,0.9115169644355774, 
1,286,131.39337000399996,41582.9140625, ,0.9651025533676147, 
1,287,131.84505929099998,165514.5, ,0.8053743839263916, 
1,288,132.28083748999995,37233.03125, ,0.9769889712333679, 
1,289,132.71109097599992,51920.7734375, ,0.9520214796066284, 
1,290,133.148769905,94336.0546875, ,0.8624609708786011, 
1,291,133.59664408499998,45613.41796875, ,0.946433961391449, 
1,292,134.04685329099993,39872.9453125, ,0.9581380486488342, 
1,293,134.490136797,63332.3046875, ,0.9151074290275574, 
1,294,134.93798828299998,33312.21484375, ,0.9692317843437195, 
1,295,135.38021469399996,36532.140625, ,0.98734050989151, 
1,296,135.827341532,60689.7265625, ,0.93268883228302, 
1,297,136.27098983999997,40172.125, ,0.9513720870018005, 
1,298,136.71960657199998,45222.6328125, ,0.9598291516304016, 
1,299,137.16344927399996,32473.541015625, ,0.9714094996452332, 
1,300,141.791357382,68178.140625,69566.5390625,0.9203906655311584,0.9196610450744629
1,301,142.8036928979999,50193.03125, ,0.9451725482940674, 
1,302,143.2456730419999,45036.765625, ,0.9503759741783142, 
1,303,143.69227218899994,78116.40625, ,0.91650390625, 
1,304,144.13799938,35101.75390625, ,0.96552574634552, 
1,305,144.56994903299994,24690.173828125, ,0.9775813817977905, 
1,306,145.00612578799996,45401.52734375, ,0.95237797498703, 
1,307,145.43681038699992,43773.4453125, ,0.9379264712333679, 
1,308,145.88251256299998,25506.412109375, ,0.9812565445899963, 
1,309,146.330904434,33509.8984375, ,0.96052086353302, 
1,310,146.76676029499993,23826.71484375, ,0.979235053062439, 
1,311,147.197182473,38475.46875, ,0.9562744498252869, 
1,312,147.6292165619999,105398.96875, ,0.8698942065238953, 
1,313,148.06534137699998,67425.734375, ,0.9425586462020874, 
1,314,148.51332113699993,78386.5234375, ,0.8982910513877869, 
1,315,148.9585231069999,51842.9453125, ,0.9589551091194153, 
1,316,149.39140900099994,25004.40234375, ,0.982322633266449, 
1,317,149.82587214499995,35447.84375, ,0.9729883074760437, 
1,318,150.2727430839999,78427.6484375, ,0.9169808030128479, 
1,319,150.71868939799992,47488.21484375, ,0.9659830927848816, 
1,320,151.16530058399997,66855.625, ,0.9135693311691284, 
1,321,151.60972363299993,38463.27734375, ,0.9789958000183105, 
1,322,152.051433632,30274.408203125, ,0.9679638743400574, 
1,323,152.50180848399998,47211.31640625, ,0.9538053870201111, 
1,324,152.93481302499993,67526.25, ,0.9964274168014526, 
1,325,153.37129668299997,86480.109375, ,0.9221110343933105, 
1,326,153.8175431809999,38651.84375, ,0.9547135829925537, 
1,327,154.26316883799996,48905.8515625, ,0.9491389989852905, 
1,328,154.7085713749999,50106.19921875, ,0.9362158179283142, 
1,329,155.14146824699992,99051.9140625, ,0.873938798904419, 
1,330,155.58166429799996,49423.39453125, ,0.9590104222297668, 
1,331,156.02606142699995,176098.6875, ,0.8554899096488953, 
1,332,156.47024098399993,41704.203125, ,0.9673421382904053, 
1,333,156.90295442699994,72932.59375, ,0.9517399072647095, 
1,334,157.34941480299995,36371.5, ,0.9595507979393005, 
1,335,157.7863729909999,55686.87109375, ,0.931663453578949, 
1,336,158.23458859999994,34277.8515625, ,0.9649088978767395, 
1,337,158.66748615799997,205735.796875, ,0.72312992811203, 
1,338,159.11857854099992,49344.73828125, ,0.9559261202812195, 
1,339,159.55310277299998,34110.015625, ,0.9751481413841248, 
1,340,159.99671201399997,40067.5703125, ,0.9565137028694153, 
1,341,160.44043292499998,35392.10546875, ,0.9621370434761047, 
1,342,160.87371023599997,51010.6640625, ,0.9407650232315063, 
1,343,161.30978803999994,66079.71875, ,0.90729820728302, 
1,344,161.7558676949999,69332.21875, ,0.8935238122940063, 
1,345,162.2014267589999,51369.6953125, ,0.9467090368270874, 
1,346,162.6333301609999,30480.66015625, ,0.9731885194778442, 
1,347,163.0739586489999,34815.87109375, ,0.9766145944595337, 
1,348,163.51820793499996,34397.984375, ,0.96695476770401, 
1,349,163.96368836,28947.5703125, ,0.97968590259552, 
1,350,164.40837712199993,40200.21875, ,0.9481412768363953, 
1,351,164.85405186699995,34387.3359375, ,0.9703662395477295, 
1,352,165.29952407299993,46633.09375, ,0.9524430632591248, 
1,353,165.7331049789999,43510.9921875, ,0.9449707269668579, 
1,354,166.16776750999998,55522.30078125, ,0.9209619164466858, 
1,355,166.60524291399997,92598.8515625, ,0.8804036378860474, 
1,356,167.0408208519999,33427.23828125, ,0.9844010472297668, 
1,357,167.469898812,28001.55078125, ,0.98371422290802, 
1,358,167.9147879159999,49252.92578125, ,0.9518782496452332, 
1,359,168.34591100199998,34460.4296875, ,0.9756901264190674, 
1,360,168.7846756429999,34150.84765625, ,0.9631543159484863, 
1,361,169.23032511399992,34556.8359375, ,0.9716439247131348, 
1,362,169.67600697499995,26516.05859375, ,0.9902018308639526, 
1,363,170.119956399,46963.6171875, ,0.9374479651451111, 
1,364,170.5641843379999,29184.318359375, ,0.9813509583473206, 
1,365,171.0102981299999,83241.7578125, ,0.8715267181396484, 
1,366,171.45573846599996,60156.0, ,0.9160042405128479, 
1,367,171.90135325099993,58023.359375, ,0.9256754517555237, 
1,368,172.3327172569999,56513.83203125, ,0.91804039478302, 
1,369,172.770030991,76142.0625, ,0.8864827752113342, 
1,370,173.21883654399994,113936.3671875, ,0.8897477388381958, 
1,371,173.66324621899992,48748.1875, ,0.9300846457481384, 
1,372,174.10888127099997,39656.57421875, ,0.9602636694908142, 
1,373,174.55602612899997,58552.69921875, ,0.9136686325073242, 
1,374,175.0003132579999,37576.4375, ,0.9504166841506958, 
1,375,175.43072409799993,58161.59765625, ,0.9446126818656921, 
1,376,175.87128327999994,23963.5546875, ,0.9900228381156921, 
1,377,176.3185356539999,30499.65234375, ,0.9688363075256348, 
1,378,176.76431869499993,31793.3828125, ,0.9700309634208679, 
1,379,177.2070353439999,28154.53515625, ,0.9920817017555237, 
1,380,177.65247430399995,64765.79296875, ,0.9109879732131958, 
1,381,178.0980788569999,97201.03125, ,0.8633415102958679, 
1,382,178.54432664599994,23698.26171875, ,0.9832747578620911, 
1,383,178.9891419569999,39789.15234375, ,0.9470817446708679, 
1,384,179.43628929499994,34614.81640625, ,0.9648421406745911, 
1,385,179.88043552399995,32746.56640625, ,0.9693164229393005, 
1,386,180.3198627669999,72166.546875, ,0.8967415690422058, 
1,387,180.7531004949999,41511.1015625, ,0.9506136178970337, 
1,388,181.199674158,58120.25, ,0.9071305394172668, 
1,389,181.64366467699995,22537.4453125, ,0.9882943034172058, 
1,390,182.07561363999991,32292.8515625, ,0.9700878858566284, 
1,391,182.51143698599992,24224.984375, ,0.9870150089263916, 
1,392,182.9573385629999,38883.05859375, ,0.9616259932518005, 
1,393,183.4048509999999,26702.1328125, ,0.9878190159797668, 
1,394,183.85091115199998,39967.61328125, ,0.9628629684448242, 
1,395,184.28333235799994,23213.68359375, ,0.9919238686561584, 
1,396,184.72276425899997,27904.017578125, ,0.9840706586837769, 
1,397,185.1580934289999,30490.427734375, ,0.9654248356819153, 
1,398,185.6028364199999,20955.986328125, ,0.9918375611305237, 
1,399,186.04561677699996,60980.09375, ,0.9260010123252869, 
1,400,186.49170207099996,27395.56640625, ,0.97623211145401, 
1,401,186.926734916,26884.4609375, ,0.9690576195716858, 
1,402,187.356423716,69997.59375, ,0.9112695455551147, 
1,403,187.79089732799991,23169.798828125, ,0.9762858152389526, 
1,404,188.22416263999992,25363.2890625, ,0.9790462255477905, 
1,405,188.6708194009999,22561.484375, ,0.9832747578620911, 
1,406,189.11477671299997,30980.03125, ,0.97068852186203, 
1,407,189.55909434599994,34933.7421875, ,0.954749345779419, 
1,408,190.00503796399994,21609.97265625, ,0.9844499230384827, 
1,409,190.434033291,20209.193359375, ,0.982666015625, 
1,410,190.86913385599996,70066.640625, ,0.9061458706855774, 
1,411,191.3014365649999,58859.5625, ,0.9286474585533142, 
1,412,191.74863032299993,29837.158203125, ,0.9658170938491821, 
1,413,192.190041415,112167.328125, ,0.8686491250991821, 
1,414,192.63639233499998,20594.080078125, ,0.9871858954429626, 
1,415,193.08326204699995,191639.4375, ,0.8636783957481384, 
1,416,193.51261301,30374.5859375, ,0.9732357263565063, 
1,417,193.95740563899994,38040.8515625, ,0.957360029220581, 
1,418,194.39668638199998,68573.125, ,0.93235844373703, 
1,419,194.8425173689999,26277.806640625, ,0.9718229174613953, 
1,420,195.27410101499993,23175.515625, ,0.9800928235054016, 
2,421,195.70773434199998,28233.802734375, ,0.9696712493896484, 
2,422,196.1521351969999,46132.734375, ,0.9404817819595337, 
2,423,196.58712896999998,26525.125, ,0.9772705435752869, 
2,424,197.03344443799995,25833.650390625, ,0.9827116131782532, 
2,425,197.4648211419999,19587.42578125, ,0.9907243251800537, 
2,426,197.91491706399995,37957.9140625, ,0.9549283981323242, 
2,427,198.35945155499996,26694.783203125, ,0.9698779582977295, 
2,428,198.7950733529999,46989.640625, ,0.9412598013877869, 
2,429,199.22429442599991,26211.13671875, ,0.9760433435440063, 
2,430,199.662643194,50867.48828125, ,0.9399902820587158, 
2,431,200.11094867999998,39042.69921875, ,0.9535042643547058, 
2,432,200.5565427749999,18993.978515625, ,0.9817757606506348, 
2,433,201.00337553199995,29495.115234375, ,0.9721159338951111, 
2,434,201.4378116669999,40190.1640625, ,0.969225287437439, 
2,435,201.8730789409999,20017.59765625, ,0.9808561205863953, 
2,436,202.30369251399998,149649.40625, ,0.9148649573326111, 
2,437,202.738692023,17937.84765625, ,0.9942366480827332, 
2,438,203.1701306399999,28552.318359375, ,0.9648519158363342, 
2,439,203.61554327299996,85860.1640625, ,0.8899626135826111, 
2,440,204.06032123299997,40243.06640625, ,0.9495980143547058, 
2,441,204.49339992199998,43814.8828125, ,0.9640299677848816, 
2,442,204.9297324019999,29846.015625, ,0.9605452418327332, 
2,443,205.35883663699997,18222.208984375, ,0.9820865988731384, 
2,444,205.80871012499995,68498.109375, ,0.9157373309135437, 
2,445,206.2595033859999,24423.4765625, ,0.9720540642738342, 
